SAMPLE_ID,식품코드,DB군,상용제품,food_name,연도,지역 / 제조사,채취시기,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),총 식이섬유(g),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),크롬(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀레산(18:3t)(g),트랜스 리놀레산(18:3t)(㎎),트랜스 리놀레산(18:3t)(%),냉산가용성물질(㎎),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
D000020-ZZ-D01,D000020,음식,품목대표,소양념갈비구이,2019,전국(대표),1월,육류구이,300,g,0,0,989.15,0,137,0,60.1,71.6,26.2,13.9,5.8,1.8,3.5,0,2.8,0,7.5,0,0,0,0,0,85.27,0,6.34,59.1,412.97,632.12,1378.45,19.04,0.23,0,0.22,0,127.75,0,0,0,0,0,0,19.23,46.95,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0.12,0,0,0,0,0.25,0,0.37,0,0.49,0,0,0,0,0,0,0,0,0,0,27.81,0,0,0,8.2,0,0.27,0,0,0,0,0,2445.178,4731.135,5143.159,1445.09,2517.259,2730.267,0,2722.34,1675.31,3964.469,0,1948.215,413.528,3432.605,5424.16,10162.054,3193.137,2497.441,2396.406,0,0,0,0,0,0,186.63,0,0,27.2,0,0,0,0,0,0,0,0.03,0,0.053,0,0,0,1.991,0,0,0,15.697,0,0,9.351,0,0,0.065,0,0,0,0,0,0,0,0,0.423,0,0,1.946,0,0,0,24.274,0,0,0.8,0,0.139,0,0,0,0,0,0,2.38,0,0,0.256,0,0.01,0,0,0.019,0,0,0.087,0,0.152,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,3.5,2.841,0,0.6,0,0.055,0,0,0,0,5.1,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000021-97-D01,D000021,음식,품목대표,양념왕갈비,2019,수원,1월,육류구이,150,g,0,0,480.81,0,71.8,0,27.1,35.3,13.7,6.8,5.6,0,0.4,0,0.7,0,1.4,0,0,0,0,0,31.21,0,2.93,26.29,174.75,283.01,548.76,8.26,0.11,0,0.07,0,47.92,0,0,0,0,0,0,8.95,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.06,0,0,0,0,0,0,0.1,0,0.26,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,1118.902,2238.707,2349.48,678.794,1156.538,1203.474,0,1341.199,764.158,1756.213,0,831.902,186.089,1720.233,2464.266,4416.566,1490.684,1142.006,1124.396,0,0,0,0,0,0,58.52,0,0,13,0,0,0,0,0,0,0,0.014,0,0.025,0,0,0,0.997,0,0,0,7.442,0,0,4.499,0,0,0.032,0,0,0,0,0,0,0,0,0.209,0,0,0.964,0,0,0,11.768,0,0,0.361,0,0.073,0,0,0,0,0,0,1.3,0,0,0.087,0,0,0,0,0.011,0,0,0.025,0,0.056,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,2.2,1.834,0,0.299,0,0.026,0,0,0,0,2.1,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000022-ZZ-D01,D000022,음식,품목대표,양념장어구이,2019,전국(대표),1월,어패류구이,150,g,0,0,433.352,0,76.659,0,30.771,30.561,8.804,4.182,0.348,1.043,1.498,0,1.293,0,1.31,0,0,0,0,0,215.4,0,8.947,0,381.33,415.974,704.637,0,0,0,0,0,0,0,0,0,0,0,0,1444.074,188.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463,0,0.676,0,7.234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.239,0,0,7.105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,8.7,0,0,0.8,0,0.5,0,0,0,0,0,0,0.9,0,0,0.2,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0.8,0,0,0,0.6,0,0.6,0,0,0,0,0,0.269,0.1,0,0.1,0,0.1,0,0,0,0,3.205,0,0,0,0,식약처('12) 제1권,식품의약품안전처
D000023-ZZ-D01,D000023,음식,품목대표,임연수구이,2019,전국(대표),1월,어패류구이,250,g,0,0,494,0,156.2,0,53.8,29.4,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,267.44,0,1.93,112.24,754.08,959.35,1568.96,1.66,0.18,0,0.09,0,204.51,0,0,0,0,0,0,40.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0.01,0,0,0,0,0.15,0,0.54,0,4.82,0,0,0,0,0,0,0,0,0,0,24.87,0,0,0,18.23,0,0.69,0,0,0,0,0,1945.96,3782.45,4305.99,1544.21,1961.67,2345.85,0,2247.74,1166.84,3589.85,0,1658.93,439.18,2796.82,4851.93,7333.59,2711.87,1843.28,2320.19,0,0,0,0,0,0,212.61,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,4,0,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,4.3,0,0,1.3,0,0.9,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,0,0.2,0,0,1.3,0,0.1,0,0,0,2.7,0,0,0,0.3,0,2.4,0,0,0,0,0,1.7,0.1,0,0.1,0,0,0,0,0,0,7.1,0,0,0,0,식약처('15) 제3권,식품의약품안전처
D000024-10-D01,D000024,음식,품목대표,짚불구이곰장어,2019,기장,1월,어패류구이,200,g,0,0,326.21,0,135.1,0,42.7,16.2,2.3,1.2,0,0.2,1,0,0,0,8.5,0,0,0,0,0,29.52,0,5.94,73.72,371.67,641.05,826.79,4.14,0.63,0,1.17,0,174.74,0,0,0,0,0,0,2202.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,83.67,0,0,0,0,0,1.6,0,0,0,0,0,1225.108,2498.246,2194.635,1118.045,1339.788,1589.093,0,1490.649,938.162,2506.78,0,1103.959,432.359,2094.399,2918.269,4570.437,3371.914,2222.712,1725.881,0,0,0,0,0,0,341.83,0,0,2.8,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.446,0,0,0,1.807,0,0,0.533,0,0,0.043,0,0,0,0,0,0,0,0,0.007,0,0,0.475,0,0,0,2.79,0,0,0.252,0,0.222,0,0,0,0,0,0,0.206,0,0,0.052,0,0.01,0,0,0.019,0,0,0.014,0,0.223,0,0,0,0.309,0,0,0,1.045,0,0.902,0,0,0,0,0,0.1,0.027,0,0.025,0,0.126,0,0,0,0,3.6,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000025-ZZ-D01,D000025,음식,품목대표,햄버그스테이크,2019,전국(대표),1월,육류구이,200,g,0,0,457.697,0,118.817,0,26.959,29.646,20.761,5.334,1.209,1.375,2.112,0,0.638,0,5.669,0,0,0,0,0,82.506,0,2.531,48.81,365.082,553.919,950.22,2.97,0.24,0,0.48,0,0,0,0,0,0,0,0,14.45,90.945,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0.12,0,0,0,0,0.616,0,0.257,0,5.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,0,0,0,0,0,1095.02,1963.67,2191.89,498.19,1119.89,1130.57,0,1237.97,862.34,1810.14,0,792.68,188.77,1555.98,2595.02,5216.18,1644.54,1403.2,1198.51,0,0,0,0,0,0,70.276,0,0,9.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5.9,0,0,2.8,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0.7,0,0,0,9.8,0,0,0.8,0,0.2,0,0,0,0,0,0,4.3,0,0,0.4,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.2,0,0.1,0,0,0,0,0,0,3.816,0,0,0,0,식약처('13) 제2권,식품의약품안전처
D000026-ZZ-D01,D000026,음식,품목대표,황태구이,2019,전국(대표),1월,어패류구이,200,g,0,0,437.57,0,104.6,0,47.8,15.4,26.9,14.2,2.3,2.9,2.3,0,6.6,0,3,0,0,0,0,0,280.1,0,2.09,82.09,425.07,621.65,1135.33,1.81,0.19,0,0.38,0,144.87,0,0,0,0,0,0,1.64,911.78,0,0,0,0,0,0,0,0,0,0,0,0,0,10.46,0.06,0,0,0,0,0.06,0,0.18,0,0.04,0,0,0,0,0,0,0,0,0,0,19.3,0,0,0,3.68,0,0,0,0,0,0,0,1832.881,3519.913,3908.989,1228.526,1827.94,2082.353,0,2104.102,926.982,3091.452,0,1564.65,422.52,2640.933,4699.598,7617.883,2374.151,1589.968,2077.939,0,0,0,0,0,0,211.58,0,0,2.4,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.049,0,0,0,1.721,0,0,0.575,0,0,0.054,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,3.386,0,0,0.272,0,0.06,0,0,0,0,0,0,6.396,0,0,1.18,0,0.042,0,0,0.007,0,0,0.003,0,0.018,0,0,0,0.318,0,0,0,0.019,0,0.451,0,0,0,0,0,0.1,0.013,0,0.068,0,0.041,0,0,0,0,5.3,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000027-ZZ-D01,D000027,음식,품목대표,훈제오리,2019,전국(대표),1월,육류구이,250,g,0,0,797.14,0,126.473,0,43.058,64.066,12.078,0.27,0.015,0,0.255,0,0,0,1.359,0,0,0,0,0,38.49,0,4.166,41.16,623.67,496.431,1220.367,4.23,0.63,0,0.12,0,0,0,0,0,0,0,0,80.65,4.435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.17,0,0,0,0,0.601,0,0.601,0,8.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.709,0,0,0,0,0,1737.68,3153.94,3431.98,1023.04,1673.48,1901.19,0,1918.49,1140.26,3073.46,0,1462.5,337.79,2592.34,3839.86,6798.75,2734.71,2077.17,1801.85,0,0,0,0,0,0,171.004,0,0,15.984,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.4,0,0,0,12.2,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,24.6,0,0,0.3,0,0.2,0,0,0,0,0,0,7.8,0,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.39,0.2,0,0.1,0,0.1,0,0,0,0,4.325,0,0,0,0,식약처('13) 제2권,식품의약품안전처
D000028-68-D02,D000028,음식,품목대표,게국지,2019,태안,2월,어패류국.탕,1100,g,0,0,415.25,0,994.8,0,44.9,12.1,31.7,10.8,1.3,5,4.1,0,0.3,0,24.4,0,0,0,0,0,1320.57,0,9.68,273.74,695.81,1581.61,4047.26,11.03,4.27,0,2.74,0,297.91,0,0,0,0,0,0,0,2392.78,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,166.89,0,0,0,0,0,0,0,0,0,0,0,1315.189,2379.064,2383.52,623.34,1469.422,1485.063,0,1606.492,835.381,2972.159,0,1216.176,375.436,2069.198,3415.945,6669.497,2102.213,1623.241,1465.577,0,0,0,0,0,0,388.15,0,0,2,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.187,0,0,0,1.329,0,0,0.403,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,1.285,0,0,0.345,0,0.11,0,0,0,0,0,0,0.733,0,0,1.028,0,0,0,0,0.031,0,0,0.027,0,0.18,0,0,0,0.636,0,0,0,0.183,0,0.852,0,0,0,0,0,0.2,0.029,0,0,0,0.127,0,0,0,0,16.5,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000029-98-D02,D000029,음식,품목대표,곰치국,2019,삼척,2월,어패류국.탕,1000,g,0,0,419.29,0,895,0,54.3,11.8,23.9,2.8,0,0.9,1.8,0,0,0,18.7,0,0,0,0,0,711.95,0,2.54,176.15,1028.2,1352.68,3802.06,4.15,0.69,0,0.93,0,195.6,0,0,0,0,0,0,1390.03,1563.55,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06,0,0,0,0,0,0.51,0,0.51,0,1.04,0,0,0,0,0,0,0,0,0,0,79.56,0,0,0,0,0,1.96,0,0,0,0,0,1761.926,3509.532,3692.376,1231.971,1993.938,2283.757,0,2140.047,1044.854,3403.671,0,1805.146,548.616,2693.517,5019.766,10343.888,2854.089,1896.427,2484.989,0,0,0,0,0,0,476.47,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0,1.034,0,0,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,1.698,0,0,0.447,0,0.148,0,0,0,0,0,0,0.601,0,0,0.097,0,0.021,0,0,0.027,0,0,0,0,0.248,0,0,0,0.776,0,0,0,0.054,0,1.133,0,0,0,0,0,0.1,0.086,0,0,0,0.045,0,0,0,0,15,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000030-ZZ-D02,D000030,음식,품목대표,굴국밥,2019,전국(대표),2월,어패류국.탕,650,g,0,0,683,0,494.6,0,42.4,17.8,88.4,0.3,0.1,0,0.2,0,0,0,6.1,0,0,0,0,0,194.25,0,12.71,125.52,666.49,529.35,1635.39,31.14,7.65,0,1.83,0,190.22,0,0,0,0,0,0,99.04,1066.68,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81,0.19,0,0,0,0,0.32,0,0.61,0,2.68,0,0,0,0,0,0,0,0,0,0,150.06,0,0,0,0.61,0,0,0,0,0,0,0,1602.24,2995.15,3043.95,918.39,1754.78,1846.79,0,1935.16,790.4,3242.67,0,1425.62,602.83,2257.08,3955.51,5944.59,259.35,1686.36,2286.81,0,0,0,0,0,0,518.37,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,2.9,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,3.2,0,0,0.5,0,0.3,0,0,0,0,0,0,2,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.1,0,0.8,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,6.8,0,0,0,0,식약처('15) 제3권,식품의약품안전처
D000032-ZZ-D02,D000032,음식,품목대표,김치국,2019,전국(대표),2월,채소류국.탕,450,g,0,0,89,0,425.8,0,5.4,2.8,10.5,2.9,0.6,1.1,1.2,0,0,0,4.5,0,0,0,0,0,113.75,0,1.55,60.98,116.81,516.39,1642.08,0.73,0.14,0,0.45,0,41.43,0,0,0,0,0,0,0,734.11,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0.01,0,0,0,0,0.28,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,33.74,0,0,0,0.15,0,1.78,0,0,0,0,0,137.02,274.18,267.73,48.01,175.65,170.57,0,177.56,98.49,287.29,0,122.27,58.46,278.94,598.5,1450.03,212.42,211.06,207.21,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,식약처('15) 제3권,식품의약품안전처
D000036-ZZ-D02,D000036,음식,품목대표,떡만둣국,2019,전국(대표),2월,기타 국 및 탕류,700,g,0,0,624.915,0,551.861,0,20.055,11.319,110.707,0.158,0,0.013,0.145,0,0,0,8.555,0,0,0,0,0,99.72,0,21.178,0,250.249,369.913,1980.19,0,0,0,0,0,0,0,0,0,0,0,0,0.224,456.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,0,1.034,0,4.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.423,0,0,3.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.4,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,3.9,0,0,0.2,0,0.1,0,0,0,0,0,0,2.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.1,0,0,0,0,0,0,0,0,6.058,0,0,0,0,식약처('12) 제1권/명절,식품의약품안전처
D000037-ZZ-D02,D000037,음식,품목대표,만둣국,2019,전국(대표),2월,기타 국 및 탕류,700,g,0,0,434.05,0,604.865,0,21.429,17.445,47.832,3.048,0,0.529,1.868,0,0.651,0,32.118,0,0,0,0,0,123.608,0,26.444,0,221.429,509.553,2367.993,0,0,0,0,0,0,0,0,0,0,0,0,2.212,710.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,0,0.698,0,6.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.521,0,0,4.236,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.9,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,4.8,0,0,0.3,0,0.1,0,0,0,0,0,0,2.7,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,8.429,0,0,0,0,식약처('12) 제1권,식품의약품안전처
D000038-ZZ-D02,D000038,음식,품목대표,맑은감자국,2019,전국(대표),2월,채소류국.탕,700,g,0,0,221,0,644.7,0,8.3,5.5,34.6,5.2,0.8,2,2.4,0,0,0,5.1,0,0,0,0,0,115.56,0,2.26,90.16,159.83,1138.53,1712.29,1.31,0.27,0,0.5,0,0.03,0,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.03,0,0,0,0,0.55,0,0.15,0,0.83,0,0,0,0,0,0,0,0,0,0,66.29,0,0,0,1.46,0,7.24,0,0,0,0,0,212.12,400.75,407.65,100.75,269.94,272.6,0,310.76,124.01,424.47,0,196.36,104.7,287.4,1235.76,2044.82,274.7,264.73,266.66,0,0,0,0,0,0,5.46,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,식약처('17) 제5권,식품의약품안전처
D000039-99-D02,D000039,음식,품목대표,매생이국,2019,장흥,2월,어패류국.탕,500,g,0,0,119,0,468.8,0,10,2.8,13.4,0.4,0.1,0,0,0,0.2,0,9.6,0,0,0,0,0,125.77,0,17.57,170.21,101.15,330.05,1420.3,4.81,0.22,0,0.39,0,48.76,0,0,0,0,0,0,0,3641.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0.18,0,0.14,0,2,0,0,0,0,0,0,0,0,0,0,33.09,0,0,0,0,0,3.01,0,0,0,0,0,344.742,747.651,621.15,214.261,445.125,462.47,0,466.572,162.009,742.751,0,326.943,116.933,710.572,1023.459,1806.263,549.973,500.448,471.95,0,0,0,0,0,0,6.62,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.404,0,0,0.144,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.997,0,0,0.06,0,0.007,0,0,0,0,0,0,1.129,0,0,0.142,0,0,0,0,0.079,0,0,0,0,0,0,0,0,0.016,0,0,0,0.011,0,0.036,0,0,0,0,0,0.1,0,0,0.106,0,0,0,0,0,0,4.9,0,0,0,0,식약처('16) 제4권,식품의약품안전처
D000040-ZZ-D02,D000040,음식,품목대표,무된장국,2019,전국(대표),2월,채소류국.탕,450,g,0,0,104,0,421,0,6.1,2.4,14.7,5.9,0.2,3.4,2.3,0,0,0,5.9,0,0,0,0,0,90.18,0,1.35,57.27,127.35,553.06,1741.46,0.81,0.17,0,0.49,0,28.21,0,0,0,0,0,0,0,158.65,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0.22,0,0.12,0,1.28,0,0,0,0,0,0,0,0,0,0,32.02,0,0,0,0.12,0,0,0,0,0,0,0,176.97,334.84,279.09,59.98,218.82,194.1,0,214.62,111.59,303.9,0,157.01,33.13,268.83,502.63,1636.94,244.69,269.18,245.02,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,식약처('15) 제3권,식품의약품안전처
D000041-ZZ-D02,D000041,음식,품목대표,미소된장국,2019,전국(대표),2월,채소류국.탕,150,g,0,0,38,0,141.1,0,2.8,1.8,2.8,0.7,0.1,0.5,0.1,0,0,0,0.8,0,0,0,0,0,27.34,0,0.53,15.1,39.03,88.07,517.03,0.33,0.06,0,0.18,0,5.97,0,0,0,0,0,0,0,128.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.01,0,0,0,0,0.07,0,0.03,0,0.37,0,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0.03,0,0.58,0,0,0,0,0,99.11,191.79,144.89,28.85,123.48,97.87,0,105.29,57.02,157.99,0,88.32,32.99,113.99,278.21,616.47,20.46,123.57,129.53,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0.7,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,식약처('15) 제3권,식품의약품안전처
